image,actual_formula,predicted_formula,bleu_score,chrf2_score
200926-131-233.png,$ \int _ { \log 3 } ^ 0 \frac 1 { e ^ t + 1 } d t $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.2371364653243844
UN_131_em_1082.png,$ \sum _ { i = 2 n + 3 m } ^ { 1 0 } i x $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.8490028490028485
UN_104_em_91.png,$ v = a _ 1 + a _ 2 \cos \theta + a _ 3 \cos 2 \theta $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.4792899408284024
KME1G3_0_sub_26.png,$ 8 y ^ 4 + 9 4 y ^ 2 - 4 9 = 0 $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.488095238095238
formulaire007-equation023.png,$ \mbox { y } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,3.9538842463633554
200923-1254-261.png,$ 4 + 4 - 4 + { \sqrt 4 } $,\int \rightarrow \geq 3 \bigg 1 $ $ b b \phi \ ; ] 9 9 9 9 9 9,0.0,4.672897196261682
formulaire027-equation001.png,$ 1 0 ^ { 2 0 0 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
MfrDB2422.png,$ \frac { x } { a + \frac { x } { b - \frac { x } { c } } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.9633911368015413
formulaire036-equation070.png,$ \frac 1 a f ( a x + b ) + c $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.8591065292096219
formulaire015-equation000.png,$ s ^ { n - 2 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
KME2G3_21_sub_81.png,$ 6 5 8 8 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
formulaire004-equation033.png,$ 1 2 5 = 5 ^ { 1 + 2 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
2009213-139-15.png,$ p = 2 r + 1 $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.0964912280701755
75_miguel.png,$ x ^ 3 - 1 8 x - 3 5 = 0 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
MfrDB3138.png,$ c h _ { 2 } = c h c h _ { 2 } c h _ { 2 } c h _ { 3 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
UN_128_em_1024.png,$ 1 0 ^ { 4 6 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
200922-1017-7.png,$ y ^ 2 \pm \sqrt { u - p } \bigg ( y - \frac { q } { 2 ( u - p ) } \bigg ) + \frac { u } { 2 } = 0 $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,8.09307548702245
37_em_21.png,$ q ( x ) = x _ 1 x _ 2 + x _ 2 x _ 3 + x _ 1 x _ 3 $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.5482456140350876
formulaire019-equation046.png,$ x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.0703933747412004
2009220-1327-4.png,$ \mbox { w x } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,3.7181256572029446
501_em_2.png,"$ x , y , z , t $",\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.0416666666666665
formulaire039-equation063.png,$ \frac { \frac { \frac { x _ 4 } { x _ 3 } } { x _ 2 } } { x _ 1 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.8818342151675485
200923-1251-6.png,$ \sqrt { 1 3 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.2077294685990336
MfrDB1777.png,$ \sum \limits ^ { n } _ { i = 1 } \lbrack i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } \rbrack = n ^ { k + 1 } $,\int \rightarrow \geq 3 \bigg 1 $ $ b b \phi \ ; ] 9 9 9 9 9 9,0.0,5.578877926206828
200922-1017-135.png,$ f ( x ) = \sqrt { x } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.9803921568627453
formulaire027-equation038.png,$ \lim _ { x \to c } f ( x ) = f ( c ) $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.8490028490028485
2009210-947-178.png,$ h _ 6 = x ^ 6 - 1 5 x ^ 4 + 4 5 x ^ 2 - 1 5 $,\int \rightarrow \geq 3 \bigg 1 $ $ b b \phi \ ; ] 9 9 9 9 9 9,0.0,2.398081534772182
117_em_194.png,$ y = \frac { x \prime \sin \theta + y \prime \sin ( w \prime + \theta ) } { \sin w } $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,7.907076682786235
formulaire032-equation054.png,$ 3 { a ^ { 2 } } { b ^ { 3 } } + 5 { a ^ { 3 } } { b ^ { 2 } } - \frac { { a ^ { 5 } } { b ^ { 8 } } } { 2 } $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.2077294685990339
517_em_412.png,$ f ^ { \prime } \left ( x \right ) $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,12.804774851402916
26_em_80.png,$ n = 1 6 3 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
27_em_106.png,$ \frac { \frac { \frac { x _ 4 } { x _ 3 } } { x _ 2 } } { x _ 1 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.8818342151675485
KME2G3_9_sub_14.png,$ i ( t ) = i \sqrt { 2 } \cos { ( w t + \phi ) } $,\int \rightarrow \geq 3 \bigg 1 $ $ b b \phi \ ; ] 9 9 9 9 9 9,0.0,11.651610218808951
formulaire005-equation037.png,$ \sqrt { 3 + \sqrt { 3 } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.65016501650165
UN_106_em_149.png,$ x $,5 \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
36_em_29.png,$ e ^ { \int x ^ 2 d x } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.941176470588235
105_em_71.png,$ [ \frac 2 3 x ^ { \frac 3 2 } ] _ 0 ^ 1 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.937984496124031
70_edwin.png,$ a = m = \frac { n _ 2 } { n _ 1 } $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,3.90625
UN_101_em_19.png,$ r $,5 \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,3.26797385620915
formulaire015-equation018.png,$ \mbox { j } $,\mu \div \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,3.1956050758279178
TrainData1_4_sub_3.png,$ 9 ! ^ 9 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,3.401360544217687
TrainData2_25_sub_39.png,$ r = x - y ^ n $,\int \rightarrow \geq 3 \bigg 1 $ $ b b \phi \ ; ] 9 9 9 9 9 9,0.0,4.219409282700422
MfrDB2130.png,$ \sum _ { k = 1 } ^ { n } a _ k + \sum _ { k = 1 } ^ { n } b _ k $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.9267822736030826
formulaire007-equation057.png,$ { { \mbox { g } - m } \leq \frac { i } { \pi } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.671393748710995
RIT_2014_229.png,"$ g ( 2 , 3 , 4 ) = 3 { 4 ^ { - 3 } } $",\int \rightarrow \geq 3 \bigg 1 $ $ b b \phi \ ; ] 9 9 9 9 9 9,0.0,2.7100271002710032
MfrDB1499.png,$ \sum _ { n = 1 } ^ { \infty } ( b _ { n } - b _ { n + 1 } ) $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.4654832347140045
MfrDB3504.png,$ \frac { 1 } { 4 } = - \frac { 3 } { 4 } + 1 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.21654501216545
89_Nina.png,$ \tan \left ( \frac { \pi } { 4 } \right ) = 1 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.5527950310559007
MfrDB3273.png,"$ a , b $",\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
formulaire036-equation073.png,$ 1 - x $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
TrainData2_22_sub_9.png,$ x \neq z $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.461988304093567
formulaire031-equation008.png,"$ p _ { i , i + 1 } = 1 - p _ { i , i - 1 } = p $",\int \rightarrow \geq 3 \bigg 1 $ $ b b \phi \ ; ] 9 9 9 9 9 9,0.0,4.662004662004662
MfrDB2838.png,"$ a , b , c , d $",\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.3661202185792347
formulaire023-equation020.png,$ \sin ( 3 x ) = - 4 \sin ^ { 3 } ( x ) + 3 \sin ( x ) $,\int \rightarrow \geq 3 \bigg 1 $ $ b b \phi \ ; ] 9 9 9 9 9 9,0.0,5.74230482466972
formulaire023-equation051.png,$ y = a x ^ 2 + b $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.9920634920634922
200923-1253-9.png,$ s = s _ { 0 } t + \frac { 1 } { 2 } a { t ^ { 2 } } $,\mu \div \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,4.166666666666666
MfrDB3482.png,$ x = b $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
UN_129_em_1042.png,$ m ( 0 ) $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.7006802721088434
formulaire042-equation062.png,$ c = \cos ^ 2 \theta - \frac { 1 } { 2 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.21654501216545
200926-1550-27.png,$ \frac { 1 } { 3 } \pi r ^ 2 h $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.3809523809523814
formulaire002-equation038.png,$ { \mbox { a t } + \sqrt { \mbox { o } } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.3857969227768843
200924-1331-237.png,$ 2 0 0 - 2 0 0 = 0 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
MfrDB1441.png,"$ d _ { 0 , 0 } ^ { 2 } = \frac { 3 \cos ^ 2 \theta - 1 } { 2 } $",\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.38121546961326
formulaire028-equation070.png,$ s = 3 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
KME2G3_15_sub_35.png,$ { a ^ { 3 } } + { a ^ { 4 } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
128_em_517.png,$ \delta ^ { k x } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,3.3221651513362453
200925-1126-159.png,$ \sum _ { { \mbox { h } = s } } ^ { n } { 4 5 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.9768136212123744
formulaire032-equation010.png,$ a p + b q $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.314814814814815
200923-131-360.png,$ 8 7 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
KME2G3_24_sub_26.png,$ \sqrt { 1 + \frac { 1 } { \sqrt { 2 } } } + \sqrt { 1 - \frac { 1 } { \sqrt { 2 } } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.6587615283267457
117_Fabricio.png,"$ ( s , t ) $",\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
109_edwin.png,$ { ( 1 + x ) ^ { r } } \geq 1 + r x $,\int \rightarrow \geq 3 \bigg 1 $ $ b b \phi \ ; ] 9 9 9 9 9 9,0.0,10.124760050433078
formulaire025-equation074.png,$ \lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.1862396204033212
rit_4225_0.png,$ \sigma $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,4.385964912280701
UN_452_em_645.png,$ 6 0 - 1 3 6 \geq - 7 6 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.9803921568627453
formulaire001-equation068.png,$ a _ { n } = a _ { 1 } + ( n - 1 ) d $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.7936507936507936
MfrDB1581.png,$ k ^ 3 + 1 4 k ^ 2 - 1 3 2 k + 1 7 8 9 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.7645259938837918
formulaire027-equation025.png,$ 7 1 + ( 1 3 \div 1 6 7 ) = 7 1 . 0 8 $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,6.573069994662731
200923-1254-231.png,$ \int \left ( 2 ^ { x } - 3 e ^ { x } \right ) d x $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.1231422505307855
formulaire020-equation059.png,$ 3 { a ^ { 2 } } { b ^ { 3 } } + 5 { a ^ { 3 } } { b ^ { 2 } } - \frac { { a ^ { 5 } } { b ^ { 8 } } } { 2 } $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.2077294685990339
200923-1253-223.png,$ { \theta \leq { \mbox { f } + \frac { \beta } { 7 } } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.8143239739997332
200923-1553-21.png,$ \frac { \sqrt { 9 9 { x ^ { 7 } } } } { 1 1 { x ^ { 3 } } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.480524805248052
200925-1126-119.png,$ { m } ^ { \mbox { b } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.864796614796615
200923-131-273.png,$ \sin \theta = \frac { y } { \sqrt { x ^ 2 + y ^ 2 } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.4450867052023122
formulaire030-equation052.png,$ a = b = c $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
formulaire018-equation013.png,$ f = { \frac { a ^ 2 r ^ 2 \sin \theta } { \sqrt { 1 - a r ^ 2 } } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.243781094527363
MfrDB2803.png,$ { 0 . 1 \neq \left [ \mbox { a } \right ] } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,3.2863798553338377
rit_42170_0.png,$ a x ^ 4 + b x + c = 0 $,\mu \div \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.9057971014492754
2009213-137-248.png,$ \alpha = 2 \sqrt { \frac { l ( u ) } { l } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.6778523489932886
TrainData2_2_sub_15.png,$ f ^ { ' } ( x ) = \frac { 1 } { 2 \sqrt { x } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.149425287356322
200923-131-268.png,$ x ^ \prime = x \cos \theta + y \sin \theta $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.0703933747412004
MfrDB1079.png,$ 3 . 2 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
UN_451_em_622.png,$ 2 m - m = m $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.0964912280701755
200924-1331-56.png,$ \mbox { i } $,5 \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.0548523206751055
formulaire033-equation041.png,$ a _ { n - 2 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
MfrDB1617.png,$ u d u = - \frac { d y } { 2 y ^ { 2 } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.066115702479339
KME1G3_0_sub_18.png,$ \sum \limits ^ { 1 0 } _ { n = 5 } ( 2 _ { n } + 1 ) $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,5.709516538603172
2009213-139-130.png,$ y = a s ( t ) = a \int _ 0 ^ { t } \sin ( \frac { 1 } { 2 } \pi s ^ 2 ) d s $,\mu \div \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,5.960875229109256
MfrDB3184.png,$ \int \frac { d y } { d x } d x = \int ( x ^ { 2 } + 7 ) d x $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,5.219939754338878
200923-131-255.png,$ \int _ { \log 3 } ^ 0 \frac 1 { e ^ t + 1 } d t $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.2371364653243844
formulaire009-equation047.png,$ | \int \limits _ { a } ^ { b } f ( x ) d x | \leq \int \limits _ { a } ^ { b } | f ( x ) | d x $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.5723270440251573
formulaire015-equation069.png,$ { { 5 b } \lt \int \mbox { e } d e } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,4.027777777777778
200923-1553-45.png,$ { { - { \mbox { e } } _ { \mbox { q } } } - { \cdots + { \mbox { p } \mbox { e } } } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.6802308732612057
formulaire013-equation043.png,$ \frac { 4 } { 3 } \pi r ^ 3 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.4752475247524752
UN_457_em_756.png,$ u _ 2 = e _ 1 - 2 e _ 2 $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.6666666666666667
formulaire023-equation021.png,$ \int \limits _ { 0 } ^ { 1 } \int \limits _ { 0 } ^ { 1 } { x ^ { 2 } } { y ^ { 2 } } d x d y $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.621271076523995
MfrDB3462.png,$ \left ( \sin \left ( x \right ) ^ 2 + 3 \cos \left ( x \right ) ^ 2 \right ) ^ 4 $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,9.938198738529197
200923-1253-13.png,$ 1 4 4 \div ( 6 \times 1 2 4 ) \geq 0 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,8.023656091165675
UN_451_em_606.png,$ \int _ 0 ^ { \frac \pi 2 } \ { ( \cos x + e ^ x ) - ( e ^ x - \cos x ) \ } d x $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,5.902777777777777
MfrDB2254.png,$ x = r \cos \theta $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,8.0944478927834
200923-1556-1.png,$ \sqrt { t } = \sqrt { x - 4 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.5290519877675837
MfrDB3873.png,$ \frac { x } { v } $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,4.340277777777778
MfrDB1936.png,$ ( 1 - 2 ^ { - s } ) ( 1 + \frac { 1 } { 2 ^ s } + \frac { 1 } { 3 ^ s } + \frac { 1 } { 4 ^ s } + \frac { 1 } { 5 ^ s } + \ldots ) $,\int \rightarrow \geq 3 \bigg 1 $ $ b b \phi \ ; ] 9 9 9 9 9 9,0.0,3.5211267605633805
RIT_2014_27.png,$ \lim _ { n \to \infty } x _ { n } = l $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.5839793281653747
MfrDB1305.png,$ \frac { ( ( j ) ) ( ( j ) + 1 ) } { 2 } + ( j + 1 ) $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.574712643678161
93_david.png,$ 0 \pm 5 2 \times ( 1 6 9 + 1 9 6 - 5 8 ) $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,3.875968992248062
200923-1253-78.png,$ s _ { m a x } = p \frac { \alpha } { 1 - \alpha } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.5527950310559007
UN_111_em_258.png,$ \frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.715307582260372
UN_466_em_989.png,$ \cos 2 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.5723270440251569
200923-1254-198.png,$ y = \frac { 1 } { 1 - e ^ { - x } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.7374631268436578
200924-1331-35.png,$ { x ^ { 2 } } \times { y ^ { 2 } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.2123893805309733
200922-1017-109.png,$ 1 + t g ^ { 2 } y = \frac { 1 } { \cos ^ { 2 } y } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.1185682326621922
MfrDB0099.png,$ 0 . 0 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.0
formulaire002-equation029.png,$ \frac { \pi } { 8 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.941176470588235
502_em_22.png,$ \frac { 1 } { r ^ 2 } = \frac { 1 } { ( r - m ) ^ 2 } + \frac { 1 } { ( r + m ) ^ 2 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.0917030567685588
MfrDB2839.png,$ \int \limits _ { 0 } ^ { 1 } \int \limits _ { 0 } ^ { 1 } { x ^ { 2 } } { y ^ { 2 } } d x d y $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,5.764785512211406
200924-1331-39.png,$ p ( \theta ) = ( n + 1 ) \sin \theta \cos ^ n \theta $,\mu \div \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,7.948719594309119
MfrDB1950.png,$ x _ i = 0 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.5723270440251569
MfrDB0345.png,$ \int \left ( x \right ) d t $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.949852507374631
RIT_2014_250.png,$ 1 / v ^ 2 $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.5723270440251569
200926-131-215.png,$ x _ { i } - x _ { i + 1 } + x _ { i + 2 } $,\mu \div \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.6313131313131313
200923-1251-215.png,$ a ^ x + b ^ x + \frac { c } { 2 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.7645259938837918
RIT_2014_79.png,$ h = h _ 0 ^ 1 + h _ 1 ^ 1 $,\int \rightarrow \geq 3 \bigg 1 $ $ b b \phi \ ; ] 9 9 9 9 9 9,0.0,4.896001238514147
MfrDB3316.png,$ \mbox { f } $,5 \sqrt \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,2.109704641350211
TrainData2_18_sub_61.png,$ \sqrt { 3 ^ 2 + 2 ^ 2 } = \sqrt { 1 3 } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.2919896640826873
MfrDB2936.png,$ p = \sqrt { a ^ 2 + b ^ 2 - 2 a b \cos a } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.2531328320802002
MfrDB0541.png,$ { \theta + \mbox { t } } $,\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,3.343324116882725
RIT_2014_136.png,$ x ^ 3 + y ^ 3 + z ^ 3 + a x y z $,\mu \div \sqrt \sqrt \left \tan 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,0.744047619047619
formulaire004-equation036.png,"$ \theta _ 1 , \ldots , \theta _ g $",\mu \div ] 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9,0.0,1.937984496124031
89_miguel.png,$ ( x ^ { + 6 } ) ^ 2 + ( y ^ { + 4 } ) ^ 3 + ( z ^ { + 3 } ) ^ 4 = 0 $,\int \rightarrow \geq 3 \bigg 1 $ $ b b \phi \ ; ] 9 9 9 9 9 9,0.0,1.3368983957219251
