image,actual_formula,predicted_formula,bleu_score,chrf2_score
6800b0b6db.png,q ^ { 2 } \sim \frac { 1 } { g _ { s } ^ { 2 } } \sqrt { 1 - | g _ { i i } ^ { 1 } | ^ { 2 } + \dots },q ^ { 2 } \sim \frac { 1 } { g _ { 0 } } } { 1 } { g _ { s } ^ { 2 } } } \sim 1 - \sqrt { 1 } { g } } .,60.0249053806431,60.109061583089286
6bc42687bf.png,"a _ { 3 } ( 0 , x ^ { - } ) = { \frac { g l } { 2 \pi ^ { 2 } } } \sum _ { n = - \infty } ^ { \infty } \ ! \ ! \ ! \ ! { } ^ { \stackrel { \prime } { } } \ ; { \frac { c _ { n } ^ { 3 } } { n ^ { 2 } } } e ^ { - i n \pi x ^ { - } / l } \ ; .","a _ { 0 } ( x ^ { 0 } ) \ = = \ , \frac { 1 } { 2 \pi } } { { } } { 2 } } { { } } { 2 } } { { } } { x ^ { 2 } } \sum _ { n = 0 } ^ { \infty } e ^ { - i k x } \ , ,",29.663602095702984,30.144194883456667
78609a2593.png,"\sigma _ { 0 } ^ { n } ( \lambda ) = s ( \lambda - { \frac { ( - ) ^ { n } } { \alpha _ { 0 } } } ) = { \frac { 1 } { 2 \operatorname { c o s h } \bigl ( \pi ( \lambda - { \frac { ( - ) ^ { n } } { \alpha _ { 0 } } } ) \bigr ) } } \ , ,","\sigma _ { 0 } ^ { 0 } ( s ) = - \operatorname { s i n } \left ( \frac { \lambda } { 0 } } { 0 } } \right ) ^ { 1 } } { ( 0 ) } { { 0 } } { ( 1 - { \frac { \lambda } { \lambda } } ) } } \right ) } } ,",30.462189461333505,41.73821676477965
5fa3ace23c.png,"\hat { \omega } = i \hbar \delta _ { \psi } + { \cal j } _ { i } \frac { \delta } { \delta \varphi _ { i } ^ { * } } + l _ { m } \sigma _ { , a } ^ { m } \bigg ( \frac { \delta { \cal w } } { \delta { \cal j } } + \frac { \hbar } { i } \frac { \delta } { \delta { \cal j } } , \psi \bigg ) \frac { \delta } { \delta \phi _ { a } ^ { * } } .",\tilde { \delta } = i \delta _ { a } + { \frac { \delta } { \delta \psi } } { \delta } } { { } } { { } } { { } } { { } } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } { { } } } { { } } { { } } } } } } } \psi _ { i } ( { ) } } { { } } },24.23681372006583,26.352389893695875
864b52172f.png,\langle \ ; . . \ ; \rangle = \frac { 1 } { 2 \pi } \int _ { - \pi } ^ { \pi } \langle \ ; . . \ ; \rangle _ { 0 } ^ { \theta } \ ; d \theta \ ; .,"\langle \ , \ \rangle = \frac { 1 } { 2 \pi } \int _ { 0 } ^ { \infty } d \theta \ , e ^ { i } ( \theta _ { 0 } , 0 ) \ , .",44.72646444355117,51.185606411992765
7640c9c63a.png,\hat { \gamma } = \frac { h } { \sqrt { h ^ { 2 } } } = \sum _ { m = 0 } ^ { \infty } ( - 1 ) ^ { m } \int _ { t } \left ( \sum _ { i = 0 } ^ { \infty } h _ { i } \right ) p _ { 0 } \left ( \sum _ { j = 1 } ^ { \infty } ( h ^ { 2 } ) _ { j } p _ { 0 } \right ) ^ { m } .,"\hat { g } = \frac { e ^ { 2 } } { 2 \pi } } \sum _ { n = 0 } ^ { \infty } \left ( 1 - \sum _ { l = 1 } ^ { n } { \frac { 1 } { 2 } } \right ) ^ { l } \ , \left ( \sum _ { l = 1 } ^ { n } e _ { l } ^ { l } ( 1 ) ^ { l } \right ) ^ { l } \ , ,",38.86932364604793,42.00893865093213
313b182691.png,"o _ { + } \equiv \theta ^ { - } , \qquad o _ { - } \equiv \theta ^ { + } , \qquad t \equiv \theta ^ { + } \theta ^ { - } .","\theta _ { \pm } = 0 , ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~",0.0,4.203901396158668
a71b729680.png,"x _ { j _ { i } } \rfloor \omega _ { 0 } = - d j _ { i } , ~ ~ ~ ~ ~ ~ ~ \omega _ { 0 } ( x _ { j _ { i } } , x _ { j _ { j } } ) = [ j _ { i } , j _ { j } ] _ { g p b } ~ .","x _ { i j } d x _ { i } = d _ { { i } } ( x _ { i } , d _ { i } ) = d _ { i } , \quad [ x _ { i } , \omega _ { i } ] = i _ { { i } } _ { i } ,",31.307296780592136,27.407909010063015
27331efba0.png,\overline { { m } } ^ { n } : ~ ~ 1 + \eta _ { \mu \nu } x ^ { \mu } x ^ { \nu } = 0 ~ .,"\bar { m } ^ { + } x ^ { \mu } + x _ { \mu } ^ { \mu } = 0 \ , .",31.502089158382717,28.413619974167553
1a0aa88013.png,"\operatorname { t a n h } ( \sqrt { - \lambda } r _ { s t a t i c } ) = \frac { \sqrt { - \lambda } ( \rho _ { 1 } + \rho _ { 2 } ) } { - \lambda + \rho _ { 1 } \rho _ { 2 } } ,",\operatorname { l o g } \theta ( \lambda + \sqrt { \lambda } \phi ( \lambda ) ) _ { 1 } = \frac { \sqrt { 1 - \mu _ { 1 } } { ( _ { 1 } } } \phi _ { 1 } ) } { _ { \mu } \phi _ { 1 } ) },29.27963770998188,45.98974755287989
5c5d13dbaf.png,{ \mathrm { \boldmath ~ \alpha ~ } } _ { 1 } ^ { * } \cdot { \bf h } - \frac { { \mathrm { \boldmath ~ \alpha ~ } } _ { 1 } ^ { * } \cdot { \mathrm { \boldmath ~ \alpha ~ } } _ { 2 } ^ { * } } { 4 \pi r _ { 1 2 } } \sqrt { 1 - { \bf v } _ { 2 } ^ { 2 } } \sqrt { g _ { 2 } ^ { 2 } + q _ { 2 } ^ { 2 } } .,"\omega ^ { 2 } \ , { _ { 1 } ^ { { } { { } } { { } } { { } } { { } } { { 2 } } { { _ { 2 } ^ { 2 } } { { _ { 2 } ^ { 2 } } { { { { } } { { 2 } } { { 2 } } { { _ { 2 } ^ { 2 } } { { 2 } } { 2 } } } } }",26.834549757192725,18.070882672416882
4755e80042.png,"\partial _ { t } ^ { 2 } x _ { 4 } - \left ( { \frac { l \ , \rho } { 2 \pi \alpha ^ { \prime } } } \right ) ^ { 2 } \left ( { \frac { 1 } { \rho ^ { 2 } } } \partial _ { \theta ^ { \prime } } ^ { 2 } + \partial _ { z } ^ { 2 } \right ) x _ { 4 } + o ( l ^ { 3 } ) = 0 \ , .","\partial _ { t } ^ { 2 } \left ( \frac { \partial } { \partial t } + \left ( \frac { \partial ^ { 2 } } { \partial x ^ { \prime } } + { \prime } \right ) ^ { 2 } } { { { { \prime } } { 2 } } { 2 } } { 2 } } { { \prime } } { { \prime } } \right ) = 0 ,",40.78301739352183,49.7254931569759
437425023f.png,"{ x ^ { \prime } } ^ { \underline { m } } ( \tau ^ { \prime } ) = x ^ { \underline { m } } ( \tau ) , \qquad e ^ { \prime } ( \tau ^ { \prime } ) = { \frac { d \tau } { d \tau ^ { \prime } } } e ( \tau ) = { \frac { 1 } { \dot { f } ( \tau ) } } e ( \tau ) .","x ^ { i } ^ { ( \tau ) } ( \tau ) = { ^ { \tau } ( \tau ) } { \tau ^ { 2 } } ( \tau ) , \quad \tau ^ { \prime } = \frac { \tau ( \tau ) } { \tau } { 2 } } ( \tau ) } ( \tau ) = \frac { e ^ { - ( \tau ( \tau ) } { x ^ { \tau } } ( \tau ) } ,",43.83123502508898,40.64686057942591
4d5d971341.png,"{ \frac { d ^ { 2 } x ^ { i } } { d \lambda ^ { 2 } } } + 2 { \frac { \dot { a } } { a } } { \frac { d t } { d \lambda } } { \frac { d x ^ { i } } { d \lambda } } + 2 { \frac { a ^ { \prime } } { a } } { \frac { d y } { d \lambda } } { \frac { d x ^ { i } } { d \lambda } } = 0 ,","\frac { d ^ { 2 } } { d x ^ { d } } { d t ^ { 2 } } + \frac { d ^ { d t } { d x ^ { a } } { d t ^ { 2 } } } + { \frac { d ^ { d t } { d x ^ { a } } } { d t } } = { \frac { d x ^ { a } } { d t } } } } } { d x ^ { a } } = 0 \ , .",46.64174422717727,36.0872427676997
36d1d2db7d.png,"{ \cal l } = \overline { { \psi } } \left ( i \partial \ ! \ ! \ ! \slash - e a \ ! \ ! \ ! \slash - m \right ) \psi - \frac { 1 } { 4 } f _ { \mu \nu } f ^ { \mu \nu } ,","{ \cal l } = \bar { \psi } ( ( \partial { \mu } + i ( \partial { \mu } ) ) + { { \mu } } { { } } { { \mu } } { { } } { \mu } } ) \psi \ , ,",19.90121409571334,25.33528938657723
28b10eb8df.png,d _ { a } f _ { a b } = i \bar { l } \gamma ^ { b } l,d _ { a } b _ { a } \gamma = i d ^ { i } \gamma ^ { a },37.74155035532907,38.59895702859641
67637cf422.png,"p _ { x } = k _ { x } / a \ ; \ ; , \ ; \ ; \ ; \ ; p _ { y } = k _ { y } / a l \ ; \ ; , \ ; \ ; \ ; \ ; p _ { z } = k _ { z } / a \ ; \ ; ,","p _ { a } = a _ { k } , \quad q _ { a } = d _ { k } \ , , \quad a _ { k } = p _ { k } \ , , \quad a _ { k } = 1 , ,",0.0,12.511657520586636
5bafb0ceb9.png,"{ \cal l } = \sqrt { - g } \left [ { \cal r } - { \frac { 1 } { 2 } } ( \partial \vec { \phi } ) ^ { 2 } - { \frac { 1 } { 2 ( p + 2 ) ! } } \sum _ { \alpha } e ^ { \vec { a } _ { \alpha } \cdot \vec { \phi } } ( f _ { p + 2 } ^ { \alpha } ) ^ { 2 } \right ] ,","{ \cal l = - { \frac { 1 } { \sqrt { 2 } } } \left ( { { { { q } } { 2 } } \left ( { { { { } } } { 2 } } { { } } } { { } } } } { { } } } } { { } } } } { { } } } } \left ( { { { { } } } } + { q } ^ { 2 } } \right ) ^ { 2 } \right ) ^ { 2 } \right ] \ , ,",27.745976260236578,27.62213320104323
4fc62c0008.png,"e _ { k } ( 0 ) = \frac { 1 } { 2 } \hbar \omega _ { k } = \frac { 1 } { 2 } \hbar c | k | \ , .","e _ { i } ( k ) = \frac { 1 } { 2 } k _ { 0 } ^ { \dagger } = \frac { 1 } { 2 } k k | 0 ,",50.1000106201,44.93727573685711
64fecfca3a.png,"s _ { \mathrm { y m } } \left [ a _ { \mu } ^ { i } \right ] = \frac 1 2 \mathrm { t r } \int d ^ { 4 } x f _ { \mu \nu } ^ { 2 } ,","s _ { \mathrm { t o t } } [ x _ { \mu } ^ { \mu } ] = \int d ^ { 4 } x \ , \frac { 1 } { 4 } } _ { \mu \nu } ^ { \mu \nu }",50.54086926354893,46.88219053590958
58312ff141.png,"\phi _ { , \eta \eta } + \phi _ { , \eta } ^ { 2 } = \lambda ^ { 2 } m ^ { 2 } .","\phi _ { + } , p _ { m } ^ { 2 } = \lambda ^ { 2 } + m ^ { 2 } } .",51.60082550325741,47.774280977852854
1dc30285fe.png,"{ \displaystyle \ { \chi , \chi \ } = 0 , \hspace { 2 e m } \ { \chi , v _ { \underline { \alpha } } \ } = 0 , \hspace { 2 e m } \ { \chi , \bar { v } _ { \underline { { \dot { \alpha } } } } \ } = 0 . }","\ { \chi , \ } \ } = \ { \chi _ { n } , \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \bar { \chi } _ { \alpha } ^ { \dagger } = 0 \ ; .",21.524050654987338,21.54784055450221
a3276e59bb.png,"d s _ { n } ^ { 2 } = g _ { a b } d x ^ { a } d x ^ { b } = - n ^ { 2 } d \tau ^ { 2 } + \gamma _ { a b } ( d x ^ { a } + n ^ { a } d \tau ) ( d x ^ { b } + n ^ { b } d \tau ) ,","d s _ { d } ^ { 2 } = d d _ { a b } d ^ { 2 } d ^ { 2 } d d ^ { 2 } + d ^ { 2 } d _ { d } ^ { d } ( d ( d ) d ^ { 2 } + d ^ { n } ( d ) d ^ { n } d x ^ { n } ) ,",33.92509759102402,26.300722951401116
6bc89dbd4d.png,"s _ { [ 1 / 2 ] } ^ { c } \ , \lambda ( p ^ { \mu } ) \ , = \ , \pm \ , \lambda ( p ^ { \mu } ) \ , \ , , \quad s _ { [ 1 / 2 ] } ^ { c } \ , \rho ( p ^ { \mu } ) \ , = \ , \pm \ , \rho ( p ^ { \mu } ) \quad ,","s _ { \ ; \ ; \mu \nu } ^ { ( 1 ) } ( p ) \ ; = \ ; p ^ { ( 1 ) } ( p ) \ ; = \ ; p ^ { \mu } \ ; [ p ^ { \mu } , p ^ { ( 1 ) } ( p ) ] \ ; , \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; \ ; a , p ) \ ; ,",19.335715022350886,19.535178779178562
45dc5a446c.png,"\left ( { \frac { d a } { d t } } \right ) ^ { 2 } = \left ( { \frac { d b } { d t } } \right ) ^ { 2 } + 4 \pi ^ { 2 } b ^ { 2 } \ , .",\left ( \frac { d d t } { d t } \right ) ^ { 2 } = \left ( \frac { d ^ { 2 } } { d t ^ { 2 } } \right ) ^ { 2 } d \phi ^ { 2 } .,58.873030620317564,61.691358027769716
493b57f20c.png,"\nu _ { \alpha } ^ { g _ { 2 } } \ , g _ { 2 } ^ { * } \nu _ { \alpha } ^ { g _ { 1 } } \ : = \ : \nu _ { \alpha } ^ { g _ { 1 } g _ { 2 } }","{ _ { a b } ^ { a _ { 1 } } ^ { a _ { 1 } } ^ { a _ { 2 } } ^ { a _ { 2 } } ^ { a } } = g _ { a _ { 1 } } ^ { a _ { 2 } } ^ { a _ { 2 } } } ,",30.04730378194357,23.48962458836453
4e5b898ade.png,\xi = { \frac { 1 } { 3 } } - { \frac { p \cdot p _ { 2 } } { p ^ { 2 } } } \qquad \quad \eta = { \frac { 1 } { 3 } } - { \frac { p \cdot p _ { 3 } } { p ^ { 2 } } },\xi = \frac { 1 } { p } p p } - \frac { p _ { 1 } p _ { 1 } } { p p } } = - \frac { p _ { p } } { p _ { 1 } } p _ { 2 } } { p p } },33.26021667966207,31.704459991845642
6634f88a03.png,"s = \int d \tau \left \ { p _ { m } ( \dot { x } ^ { m } + i \theta \gamma ^ { m } \dot { \theta } ) - { \frac { e ( \tau ) } { 2 } } ( p _ { m } p ^ { m } + m ^ { 2 } ) + i m \ , \theta \gamma ^ { 2 } \dot { \theta } \right \ } ,","s = \int d \tau \ , e ^ { i p ( p ) } ( \dot { x } ^ { i } + i p ^ { 2 } ) ^ { 2 } + i m ^ { 2 } \theta ( p ^ { i } + m ^ { 2 } ) + i \theta ^ { m } \theta ^ { m } \theta ^ { m } ) \ , ,",43.59329878662731,41.11290031355114
566589a61d.png,"d ( e ^ { 2 \delta } v ) = 0 \ , \qquad d ( e ^ { 4 \delta } j ) = - 2 \ , e ^ { 4 \delta } * g \ , \qquad d ( e ^ { 3 \delta } \omega ) = 0 \ .","d d ^ { 2 } ( x ) = 0 \ , \ \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \ , \delta ^ { \prime } = 0",8.35974054333309,13.551190102102852
63e1498e9e.png,"h _ { \alpha _ { 1 } , \alpha _ { 2 } , \beta _ { 1 } , \beta _ { 2 } } ( r _ { 1 } , r _ { 2 } , j _ { 1 } , j _ { 2 } ) = \sum _ { \gamma _ { 1 } , \gamma _ { 2 } } c _ { \alpha _ { 1 } , \alpha _ { 2 } , \beta _ { 1 } , \beta _ { 2 } } ^ { \gamma _ { 1 } , \gamma _ { 2 } } \varphi _ { \gamma _ { 1 } , \gamma _ { 2 } } ( r _ { 1 } , r _ { 2 } , j _ { 1 } , j _ { 2 } ) .","h _ { \alpha _ { 1 } , \alpha _ { 1 } , \alpha _ { 2 } , \gamma _ { 2 } , \gamma _ { 2 } , \gamma _ { 2 } , \gamma _ { 2 } , \gamma _ { 2 } ) = \sum _ { \gamma _ { 1 } } { { } } { _ { 1 } } ^ { \gamma _ { 1 } } \gamma _ { 1 } , \gamma _ { 2 } } } \ , \gamma _ { 1 } , \gamma _ { 2 } , \gamma _ { 1 } , \gamma _ { 2 } , \gamma _ { 2 } , \dots , \gamma _ { 2 } ) \ , ,",64.28698190971028,60.722539606951244
59ac60c361.png,"\sum _ { n , m } ( s _ { n + m } , \theta f _ { n } ^ { \ast } \otimes f _ { m } ) \geq 0","\sum _ { n , n } ( a _ { n } , a _ { n } ) + g _ { n } ^ { * } g _ { n } ^ { * } .",30.703679558523877,25.089442258429916
396bcb28c0.png,f = \frac { 1 } { 2 } \partial _ { \sigma } z .,f = \frac { 1 } { 2 } \partial _ { z } z ^ { 2 },67.35760523151639,71.94404829605033
48f0e5cb7f.png,"u ( n , m \vert a ) = p \left ( \operatorname { e x p } \left \ { i \int _ { m } ^ { n } d x ^ { \mu } \ a _ { \mu } ^ { \alpha } ( x ) t _ { \alpha } \right \ } \right )","u ( a , m , t ) = \operatorname { e x p } \left [ - i \int d ^ { 2 } x ( p _ { \mu } ^ { a } ( x ) \right ) _ { \mu } ^ { a } \right ] \right ) ,",36.84034117955908,46.20788269511469
66d018118c.png,x _ { 0 } ^ { 2 } = x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } + l ^ { 2 } .,"x _ { 1 } ^ { 2 } = x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 2 } ^ { 2 } \ , .",71.1669174371599,73.03178738758646
6b74215b56.png,"\mid \alpha _ { - } > = n _ { - } ( \mid \alpha > - \mid - \alpha > ) ,",| \omega _ { + } \rangle = n _ { + } ( \omega + 1 ) \mid 0 >,14.933117460122707,15.312097326577797
3c633cb71b.png,"f ( x ^ { 1 } , t ) = \phi ^ { 3 } ( x ^ { 1 } , f ^ { 2 } ( x ^ { 1 } , t ) , f ^ { 3 } ( x ^ { 1 } , t ) , t )","f ( t , t ^ { \prime } ) = f ^ { 1 } ( x , t ^ { 2 } , t ^ { 2 } , t ^ { 2 } , t ^ { 2 } , t ^ { 2 } , t ) ,",27.17260488421158,25.421841440665776
62d76b1182.png,"\phi ( \omega , \bar { \omega } ) = \phi ( z , \bar { z } ) - q \operatorname { l o g } \mid \frac { d \omega } { d z } \mid ^ { 2 }","\phi ( \omega , \bar { z } ) = \omega ( z ) \bar { z } ) \omega ) + \frac { \omega } { 2 } } { \omega } } { 2 } } } ,",43.352436304243305,46.61908685075529
78054f71f9.png,"k _ { + } = - k _ { - } = k = \frac { e ^ { - n \phi _ { 0 } / 2 } } { 2 \sqrt { \lambda ^ { \prime } \alpha } } ,","k _ { + } = - _ { 0 } ^ { - } = \frac { k _ { 0 } } { k ^ { 2 } } } { e ^ { - \beta \omega _ { 0 } } } ,",42.04145676139748,30.466716928162214
22d1afa02a.png,"m _ { c m } = \left ( \begin { a r r a y } { l l l } { \mathcal { a } _ { c m } } & { \mathcal { b } _ { c m } } & { \mathcal { e } _ { c m } } \ \ { \mathcal { b } _ { c m } } & { \mathcal { a } _ { c m } } & { \mathcal { e } _ { c m } } \ \ { ( \mathcal { e } _ { c m } ) ^ { t } } & { ( \mathcal { e } _ { c m } ) ^ { t } } & { \mathcal { g } _ { c m } } \ \ \end { a r r a y } \right ) ,","m _ { a b } = \left ( \begin { a r r a y } { c c } { g _ { m } } & { } & { } & { } _ { m } } \ \ { { a r r a y } \right ) \ , , _ { m n } } \ \ { { a r r a y } \right ) = { \cal m } _ { a b } ^ { ( n _ { c } } } ^ { a } } _ { b } } ^ { ( n ) } } \ , .",29.84993500327339,27.80284906086784
54b1014e7c.png,"n = { \frac { \alpha } { \pi } } ~ 2 \int \int u _ { \mu } ^ { t } ( \tau , \tau ^ { \prime } ) { \frac { 1 } { s ^ { 2 } } } u _ { \mu } ^ { t } ( \tau ^ { \prime } , \tau ) ~ d \tau d \tau ^ { \prime } \ ; .","n = \frac { 1 } { 2 \pi } \int \int _ { \sigma } ^ { \prime } d \tau \int _ { 0 } ^ { \tau } d \tau \ , { \cal { \prime } } ^ { \prime } ( \tau ) d \tau ^ { \prime } } d \tau ^ { \prime } } d \tau ^ { \prime } ) ,",43.68334059340655,50.16636901791941
6ec6427129.png,"\phi = \phi _ { 0 } + \phi _ { 1 } + \phi _ { 2 } + \ldots ,","\phi = \phi _ { 0 } + \phi _ { 1 } + \phi _ { 1 } ,",78.2102926366598,76.32819874209044
e7553b99f3.png,h = \frac { 1 } { 4 \pi ^ { 2 } g } \int d z d \theta \bigg [ p r \sqrt { 1 + { r ^ { \prime } } ^ { 2 } } - \frac { h } { 2 } r ^ { 2 } \bigg ],h = \frac { 1 } { 2 \pi } \int d \tau d ^ { 2 } r \left [ r - { \frac { r ^ { 2 } } { r ^ { 2 } } } + r ^ { 2 } } \right ] .,42.6943485718785,37.39221095056044
7bad591a29.png,"\langle c | \mathrm { e } ^ { - \pi \ell h } | c \rangle _ { \mathrm { r - r } } \sim \sum _ { m , k } \left [ 1 - ( - 1 ) ^ { m } \right ] \left [ 1 + ( - 1 ) ^ { k } \right ] \mathrm { e } ^ { - { \frac { \pi \alpha ^ { \prime } \ell } { 2 r ^ { 2 } } } ( k - \gamma m ) ^ { 2 } }",\langle e ^ { - i n } } | _ { n } { } } { n } } [ n ^ { 2 } + 2 n ^ { 2 } } [ ( n ^ { \prime } - 1 ) ] ^ { - 1 } { 2 } } { { } } { n } } { ^ { n } } { { } } { n ^ { 2 } + 1 } } \right ] ^ { - 1 } 2 } } },19.02377751111427,19.45551902347212
42c05f6ec4.png,"{ \cal l } \ , \rightarrow \ , { \cal l } = \partial _ { z } \varphi \partial _ { \bar { z } } \varphi + 2 ( 1 - \operatorname { c o s } ( \varphi ) ) + c _ { 0 } \ , ,","{ \cal l } = { \cal { } _ { \varphi } } = \partial _ { z } \varphi _ { + } + { \cal d } \varphi ( { - } ) + \operatorname { l n } \varphi ) \ ,",34.775697106303646,49.50671549791948
6862032761.png,"z _ { \psi } = \int \ , [ d a _ { \mu } ] [ d \bar { c } ] [ d c ] [ d b ] [ d a _ { \mu } ^ { \ast } ] [ d \bar { c } ^ { \ast } ] [ d c ^ { \ast } ] \ , \delta \bigl [ \phi ^ { \ast } - \frac { \delta \psi } { \delta \phi } \bigr ] \ , \operatorname { e x p } \ , \ { i s \ } \ , .","z _ { c } = \int d d [ a _ { \mu } \phi ] ^ { a } d [ d \phi ] { a } [ \phi ] { a } ] = \int d ^ { 4 } x [ d _ { a } \psi _ { a } [ \phi ] { a } ] + { \frac { d ^ { d } } { d \psi } { d } } [ \psi ^ { a } ] ] \ , .",17.694658219127593,22.648576925550934
1f85ab7e80.png,"{ t ^ { a } } ^ { \dagger } = t ^ { a } \ \ , \ \ [ t ^ { a } , t ^ { b } ] = i \epsilon ^ { a b c } t ^ { c } \ \ , \ \ a , b , c = 1 , 2 , 3 \ \ \ .","t ^ { a } \ ; = \ ; t ^ { a } t ^ { a } , t ^ { a } , t ^ { a } , t ^ { a } , t ^ { a } , t ^ { a } , t ^ { a } , t ^ { a } , , , ,",30.465693162142244,23.472965341590164
4f5f85c6ba.png,"z = \int d \left [ \psi , \bar { \psi } \right ] \prod _ { \mu = 0 } ^ { 2 } d \left [ a _ { \mu } \right ] \prod _ { c _ { 0 } = 1 } ^ { n - 1 } d \left [ a _ { 3 } ^ { c _ { 0 } } \right ] \delta _ { \mathrm { f p } } \left [ a \right ] e ^ { i ( s \left [ a , \psi , \bar { \psi } \right ] + s _ { \mathrm { g f } } \left [ a \right ] ) } \ .","z = \int [ d u ] ^ { - 1 } [ \sum _ { \mu } [ a ] { 0 } ^ { \dagger } ] = \sum _ { i = 0 } ^ { \infty } d _ { i } ^ { \mu } [ a ] } { { } } { { } } [ a ] } { { } } { { } } { a } } [ a ] } { { } } { a } } { a } } [ a ] } { { } } } ^ { \dagger } ( u ) ] ,",14.25214445228948,15.249495021817571
45cca19fa1.png,"s = - { \frac { \pi ^ { 2 } n ^ { 2 } t ^ { 4 } } { 8 } } \ ! \int \ ! d u \ , d ^ { 4 } x \ , { \frac { f } { u } } \phi ^ { \prime 2 } + \cdots","s = - \frac { 4 ^ { 2 } } { 4 \pi ^ { 2 } } \int d ^ { 4 } z \ , w ^ { \prime } } { { } } { { } } { ^ { \prime } } + w ^ { \prime } \ , .",31.3712606565705,33.062047593979905
672522819f.png,\delta s _ { \mathrm { f e r m i } } = \frac { i } { 2 } \nabla _ { a } ( { \bf v } \cdot { \bf k } _ { b } ) \psi ^ { a } \psi ^ { b },\delta { \cal l } _ { \mathrm { m a t } } = \frac { 1 } { 2 } } \left [ { \cal a } _ { a } ( { \bf \psi } _ { i } ^ { a } \psi \right ) \psi \right ],42.07073665975527,45.79849281391224
493ebd94d2.png,"{ \cal o } _ { \pm } ^ { a } ( \ { x \ } ) : = \frac { 1 } { ( n ! ) ^ { 2 } } \sum _ { \pi , \pi ^ { \prime } } \prod _ { a = 1 } ^ { n } \overline { { \psi } } ^ { ( a ) } ( x ^ { ( \pi ( a ) ) } ) p _ { \pm } \psi ^ { ( a ) } ( x ^ { ( \pi ( a ) ) } ) \ ; .","{ \cal o } _ { 0 } ^ { \pm } ( x , x ^ { \pm } ) = \frac { 1 } { 2 } \ , \prod _ { i = 1 } ^ { \infty } \frac { { ^ { ( } ( { ) } { ( } ( { ) } { { } } { ( } ( { ) } ( { ^ { ( } ) } ( x ) { _ { m } ^ { ( } ( x ) { ( } ) } ( x ^ { ( } ) } ) \ , .",37.509254179817795,33.11166103982169
2c4aa06260.png,"\eta ^ { \pm } = \operatorname { e x p } [ \pm i \sqrt { k / 2 } \ , x - \sqrt { k ^ { \prime } / 2 } \ , \rho ] ,","\eta ^ { \pm } = \operatorname { e x p } \sqrt { | k | k | } \sqrt { - g } | k | ^ { 2 } } ,",39.646450297669034,51.45074339675334
13f1467555.png,"k _ { t b } ( \theta ) = \left ( \begin { a r r a y } { c c } { 1 } & { \epsilon \lambda _ { h b } \operatorname { c o s } \theta } \ \ { \lambda _ { h b } \operatorname { c o s } \theta } & { - 1 } \ \ \end { a r r a y } \right ) \ ; \ ; \ ; ,","k _ { a b } ( \theta ) = \left ( \begin { a r r a y } { c c } { s } & { 0 } \ \ { 0 } & { s _ { s } } \ \ { 0 } & { s _ { s } } & { 0 } \ \ \end { a r r a y } \right ) \ , ,",49.00386108467291,41.48161842790682
